sentiment,file_reference
NEGATIVE,1351_1.txt
NEGATIVE,1352_1.txt
NEGATIVE,1353_1.txt
NEGATIVE,1354_1.txt
NEGATIVE,135_4.txt
NEGATIVE,1355_1.txt
NEGATIVE,1356_4.txt
NEGATIVE,1357_4.txt
NEGATIVE,1358_4.txt
NEGATIVE,1359_2.txt
NEGATIVE,1360_4.txt
NEGATIVE,1361_4.txt
NEGATIVE,1362_4.txt
NEGATIVE,1363_1.txt
NEGATIVE,1364_4.txt
NEGATIVE,136_4.txt
NEGATIVE,1365_2.txt
NEGATIVE,1366_3.txt
NEGATIVE,1367_1.txt
NEGATIVE,1368_1.txt
NEGATIVE,1369_4.txt
NEGATIVE,1370_2.txt
NEGATIVE,1371_3.txt
NEGATIVE,1372_1.txt
NEGATIVE,1373_2.txt
NEGATIVE,1374_1.txt
NEGATIVE,137_4.txt
NEGATIVE,1375_1.txt
NEGATIVE,1376_1.txt
NEGATIVE,1377_4.txt
NEGATIVE,1378_1.txt
NEGATIVE,1379_4.txt
NEGATIVE,1380_1.txt
NEGATIVE,1381_2.txt
NEGATIVE,1382_1.txt
NEGATIVE,1383_3.txt
NEGATIVE,1384_2.txt
NEGATIVE,138_4.txt
NEGATIVE,1385_3.txt
NEGATIVE,1386_3.txt
NEGATIVE,1387_4.txt
NEGATIVE,1388_2.txt
NEGATIVE,1389_2.txt
NEGATIVE,1390_2.txt
NEGATIVE,1391_4.txt
NEGATIVE,1392_2.txt
NEGATIVE,1393_2.txt
NEGATIVE,1394_4.txt
NEGATIVE,139_4.txt
NEGATIVE,1395_3.txt
NEGATIVE,1396_2.txt
NEGATIVE,1397_2.txt
NEGATIVE,1398_3.txt
NEGATIVE,1399_3.txt
NEGATIVE,1400_1.txt
NEGATIVE,1401_3.txt
NEGATIVE,1402_4.txt
NEGATIVE,140_2.txt
NEGATIVE,1403_1.txt
NEGATIVE,1404_3.txt
NEGATIVE,1405_3.txt
NEGATIVE,1406_4.txt
NEGATIVE,1407_2.txt
NEGATIVE,1408_2.txt
NEGATIVE,1409_4.txt
NEGATIVE,1410_4.txt
NEGATIVE,1411_4.txt
NEGATIVE,1412_2.txt
NEGATIVE,1413_2.txt
NEGATIVE,141_3.txt
NEGATIVE,1414_3.txt
NEGATIVE,1415_4.txt
NEGATIVE,1416_1.txt
NEGATIVE,1417_4.txt
NEGATIVE,1418_4.txt
NEGATIVE,1419_1.txt
NEGATIVE,1420_3.txt
NEGATIVE,1421_4.txt
NEGATIVE,1422_3.txt
NEGATIVE,1423_2.txt
NEGATIVE,142_3.txt
NEGATIVE,1424_3.txt
NEGATIVE,1425_4.txt
NEGATIVE,1426_1.txt
NEGATIVE,1427_2.txt
NEGATIVE,1428_1.txt
NEGATIVE,1429_1.txt
NEGATIVE,14_2.txt
NEGATIVE,1430_1.txt
NEGATIVE,1431_3.txt
NEGATIVE,1432_3.txt
NEGATIVE,143_2.txt
NEGATIVE,1433_4.txt
NEGATIVE,1434_3.txt
NEGATIVE,1435_4.txt
NEGATIVE,1436_3.txt
NEGATIVE,1437_1.txt
NEGATIVE,1438_4.txt
NEGATIVE,1439_3.txt
NEGATIVE,1440_4.txt
NEGATIVE,1441_2.txt
NEGATIVE,1442_1.txt
NEGATIVE,144_2.txt
NEGATIVE,1443_4.txt
NEGATIVE,1444_4.txt
NEGATIVE,1445_2.txt
NEGATIVE,1446_2.txt
NEGATIVE,1447_3.txt
NEGATIVE,1448_1.txt
NEGATIVE,1449_1.txt
NEGATIVE,1450_3.txt
NEGATIVE,1451_2.txt
NEGATIVE,1452_1.txt
NEGATIVE,145_2.txt
NEGATIVE,1453_2.txt
NEGATIVE,1454_1.txt
NEGATIVE,1455_1.txt
NEGATIVE,1456_1.txt
NEGATIVE,1457_1.txt
NEGATIVE,1458_3.txt
NEGATIVE,1459_1.txt
NEGATIVE,1460_1.txt
NEGATIVE,1461_1.txt
NEGATIVE,1462_1.txt
NEGATIVE,146_2.txt
NEGATIVE,1463_1.txt
NEGATIVE,1464_4.txt
NEGATIVE,1465_3.txt
NEGATIVE,1466_1.txt
NEGATIVE,1467_3.txt
NEGATIVE,1468_1.txt
NEGATIVE,1469_1.txt
NEGATIVE,1470_1.txt
NEGATIVE,1471_4.txt
NEGATIVE,1472_1.txt
NEGATIVE,1473_4.txt
NEGATIVE,1474_4.txt
NEGATIVE,147_4.txt
NEGATIVE,1475_4.txt
NEGATIVE,1476_4.txt
NEGATIVE,1477_4.txt
NEGATIVE,1478_4.txt
NEGATIVE,1479_1.txt
NEGATIVE,1480_1.txt
NEGATIVE,1481_2.txt
NEGATIVE,1482_1.txt
NEGATIVE,148_2.txt
NEGATIVE,1483_2.txt
NEGATIVE,1484_2.txt
NEGATIVE,1485_2.txt
NEGATIVE,1486_4.txt
NEGATIVE,1487_1.txt
NEGATIVE,1488_1.txt
NEGATIVE,1489_1.txt
NEGATIVE,1490_1.txt
NEGATIVE,1491_2.txt
NEGATIVE,149_1.txt
NEGATIVE,1492_2.txt
NEGATIVE,1493_1.txt
NEGATIVE,1494_4.txt
NEGATIVE,1495_1.txt
NEGATIVE,1496_2.txt
NEGATIVE,1497_2.txt
NEGATIVE,1498_2.txt
NEGATIVE,1499_4.txt
NEGATIVE,1500_3.txt
NEGATIVE,1501_2.txt
NEGATIVE,150_1.txt
NEGATIVE,1502_1.txt
NEGATIVE,1503_2.txt
NEGATIVE,1504_3.txt
NEGATIVE,1505_3.txt
NEGATIVE,1506_1.txt
NEGATIVE,1507_3.txt
NEGATIVE,1508_1.txt
NEGATIVE,1509_2.txt
NEGATIVE,1510_3.txt
NEGATIVE,1511_1.txt
NEGATIVE,151_1.txt
NEGATIVE,1512_2.txt
NEGATIVE,1513_1.txt
NEGATIVE,1514_1.txt
NEGATIVE,1515_1.txt
NEGATIVE,1516_3.txt
NEGATIVE,1517_2.txt
NEGATIVE,1518_1.txt
NEGATIVE,1519_1.txt
NEGATIVE,15_1.txt
NEGATIVE,1520_1.txt
NEGATIVE,1521_1.txt
NEGATIVE,1522_1.txt
NEGATIVE,1523_1.txt
NEGATIVE,1524_1.txt
NEGATIVE,152_4.txt
NEGATIVE,1525_1.txt
NEGATIVE,1526_1.txt
NEGATIVE,1527_1.txt
NEGATIVE,1528_1.txt
NEGATIVE,1529_1.txt
NEGATIVE,1530_2.txt
NEGATIVE,1531_1.txt
NEGATIVE,153_1.txt
NEGATIVE,1532_1.txt
NEGATIVE,1533_4.txt
NEGATIVE,1534_1.txt
NEGATIVE,1535_1.txt
NEGATIVE,1536_3.txt
NEGATIVE,1537_1.txt
NEGATIVE,1538_3.txt
NEGATIVE,1539_3.txt
NEGATIVE,1540_4.txt
NEGATIVE,1541_4.txt
NEGATIVE,1542_4.txt
NEGATIVE,1543_1.txt
NEGATIVE,154_3.txt
NEGATIVE,1544_2.txt
NEGATIVE,1545_3.txt
NEGATIVE,1546_3.txt
NEGATIVE,1547_1.txt
NEGATIVE,1548_1.txt
NEGATIVE,1549_2.txt
NEGATIVE,1550_1.txt
NEGATIVE,1551_4.txt
NEGATIVE,1552_3.txt
NEGATIVE,1553_3.txt
NEGATIVE,155_3.txt
NEGATIVE,1554_4.txt
NEGATIVE,1555_1.txt
NEGATIVE,1556_1.txt
NEGATIVE,1557_3.txt
NEGATIVE,1558_1.txt
NEGATIVE,1559_1.txt
NEGATIVE,1560_2.txt
NEGATIVE,1561_1.txt
NEGATIVE,156_1.txt
NEGATIVE,1562_1.txt
NEGATIVE,1563_1.txt
NEGATIVE,1564_3.txt
NEGATIVE,1565_1.txt
NEGATIVE,1566_3.txt
NEGATIVE,1567_1.txt
NEGATIVE,1568_1.txt
NEGATIVE,1569_2.txt
NEGATIVE,1570_2.txt
NEGATIVE,1571_1.txt
NEGATIVE,157_1.txt
NEGATIVE,1572_1.txt
NEGATIVE,1573_1.txt
NEGATIVE,1574_1.txt
NEGATIVE,1575_1.txt
NEGATIVE,1576_1.txt
NEGATIVE,1577_2.txt
NEGATIVE,1578_1.txt
NEGATIVE,1579_1.txt
NEGATIVE,1580_1.txt
NEGATIVE,1581_1.txt
NEGATIVE,1582_1.txt
NEGATIVE,1583_1.txt
NEGATIVE,158_3.txt
NEGATIVE,1584_1.txt
NEGATIVE,1585_3.txt
NEGATIVE,1586_1.txt
NEGATIVE,1587_2.txt
NEGATIVE,1588_1.txt
NEGATIVE,1589_1.txt
NEGATIVE,1590_1.txt
NEGATIVE,1591_3.txt
NEGATIVE,1592_3.txt
NEGATIVE,1593_4.txt
NEGATIVE,1594_1.txt
NEGATIVE,159_4.txt
NEGATIVE,1595_1.txt
NEGATIVE,1596_4.txt
NEGATIVE,1597_3.txt
NEGATIVE,1598_2.txt
NEGATIVE,1599_1.txt
NEGATIVE,1600_1.txt
NEGATIVE,1601_1.txt
NEGATIVE,1602_2.txt
NEGATIVE,160_2.txt
NEGATIVE,1603_2.txt
NEGATIVE,1604_4.txt
NEGATIVE,1605_4.txt
NEGATIVE,1606_1.txt
NEGATIVE,1607_1.txt
NEGATIVE,1608_1.txt
NEGATIVE,1609_3.txt
NEGATIVE,1610_2.txt
NEGATIVE,1611_1.txt
NEGATIVE,1612_1.txt
NEGATIVE,161_2.txt
NEGATIVE,1613_2.txt
NEGATIVE,1614_4.txt
NEGATIVE,1615_2.txt
NEGATIVE,1616_4.txt
NEGATIVE,1617_4.txt
NEGATIVE,1618_3.txt
NEGATIVE,1619_1.txt
NEGATIVE,1620_2.txt
NEGATIVE,1621_4.txt
NEGATIVE,1622_4.txt
NEGATIVE,1623_1.txt
NEGATIVE,1624_1.txt
NEGATIVE,162_4.txt
NEGATIVE,1625_1.txt
NEGATIVE,1626_1.txt
NEGATIVE,1627_1.txt
NEGATIVE,1628_1.txt
NEGATIVE,1629_1.txt
NEGATIVE,1630_4.txt
NEGATIVE,1631_1.txt
NEGATIVE,1632_3.txt
NEGATIVE,1633_4.txt
NEGATIVE,1634_4.txt
NEGATIVE,163_4.txt
NEGATIVE,1635_3.txt
NEGATIVE,1636_1.txt
NEGATIVE,1637_4.txt
NEGATIVE,1638_3.txt
NEGATIVE,1639_1.txt
NEGATIVE,16_3.txt
NEGATIVE,1640_1.txt
NEGATIVE,1641_1.txt
NEGATIVE,1642_3.txt
NEGATIVE,1643_1.txt
NEGATIVE,164_3.txt
NEGATIVE,1644_1.txt
NEGATIVE,1645_1.txt
NEGATIVE,1646_1.txt
NEGATIVE,1647_1.txt
NEGATIVE,1648_1.txt
NEGATIVE,1649_1.txt
NEGATIVE,1650_4.txt
NEGATIVE,1651_2.txt
NEGATIVE,1652_3.txt
NEGATIVE,1653_1.txt
NEGATIVE,1654_1.txt
NEGATIVE,165_4.txt
NEGATIVE,1655_2.txt
NEGATIVE,1656_4.txt
NEGATIVE,1657_1.txt
NEGATIVE,1658_1.txt
NEGATIVE,1659_2.txt
NEGATIVE,1660_4.txt
NEGATIVE,1661_1.txt
NEGATIVE,166_1.txt
NEGATIVE,1662_1.txt
NEGATIVE,1663_1.txt
NEGATIVE,1664_4.txt
NEGATIVE,1665_3.txt
NEGATIVE,1666_2.txt
NEGATIVE,1667_1.txt
NEGATIVE,1668_1.txt
NEGATIVE,1669_2.txt
NEGATIVE,1670_1.txt
NEGATIVE,1671_3.txt
NEGATIVE,167_1.txt
NEGATIVE,1672_1.txt
NEGATIVE,1673_2.txt
NEGATIVE,1674_2.txt
NEGATIVE,1675_4.txt
NEGATIVE,1676_4.txt
NEGATIVE,1677_2.txt
NEGATIVE,1678_3.txt
NEGATIVE,1679_1.txt
NEGATIVE,1680_4.txt
NEGATIVE,1681_4.txt
NEGATIVE,168_1.txt
NEGATIVE,1682_2.txt
NEGATIVE,1683_1.txt
NEGATIVE,1684_1.txt
NEGATIVE,1685_1.txt
NEGATIVE,1686_1.txt
NEGATIVE,1687_1.txt
NEGATIVE,1688_1.txt
NEGATIVE,1689_1.txt
NEGATIVE,1690_1.txt
NEGATIVE,1691_4.txt
NEGATIVE,169_1.txt
NEGATIVE,1692_1.txt
NEGATIVE,1693_2.txt
NEGATIVE,1694_1.txt
NEGATIVE,1695_1.txt
NEGATIVE,1696_1.txt
NEGATIVE,1697_2.txt
NEGATIVE,1698_3.txt
NEGATIVE,1699_4.txt
NEGATIVE,1700_4.txt
NEGATIVE,1701_4.txt
NEGATIVE,170_1.txt
NEGATIVE,1702_1.txt
NEGATIVE,1703_4.txt
NEGATIVE,1704_1.txt
NEGATIVE,1705_1.txt
NEGATIVE,1706_3.txt
NEGATIVE,1707_2.txt
NEGATIVE,1708_1.txt
NEGATIVE,1709_3.txt
NEGATIVE,1710_2.txt
NEGATIVE,1711_2.txt
NEGATIVE,171_1.txt
NEGATIVE,1712_1.txt
NEGATIVE,1713_1.txt
NEGATIVE,1714_1.txt
NEGATIVE,1715_3.txt
NEGATIVE,1716_1.txt
NEGATIVE,1717_3.txt
NEGATIVE,1718_3.txt
NEGATIVE,1719_1.txt
NEGATIVE,1720_2.txt
NEGATIVE,1721_1.txt
NEGATIVE,172_1.txt
NEGATIVE,1722_1.txt
NEGATIVE,1723_1.txt
NEGATIVE,1724_1.txt
NEGATIVE,1725_2.txt
NEGATIVE,1726_1.txt
NEGATIVE,1727_3.txt
NEGATIVE,1728_3.txt
NEGATIVE,1729_3.txt
NEGATIVE,1730_1.txt
NEGATIVE,1731_3.txt
NEGATIVE,1732_4.txt
NEGATIVE,1733_4.txt
NEGATIVE,173_3.txt
NEGATIVE,1734_2.txt
NEGATIVE,1735_2.txt
NEGATIVE,1736_3.txt
NEGATIVE,1737_4.txt
NEGATIVE,1738_1.txt
NEGATIVE,1739_4.txt
NEGATIVE,17_3.txt
NEGATIVE,1740_3.txt
NEGATIVE,1741_4.txt
NEGATIVE,1742_1.txt
NEGATIVE,1743_2.txt
NEGATIVE,174_3.txt
NEGATIVE,1744_3.txt
NEGATIVE,1745_2.txt
NEGATIVE,1746_1.txt
NEGATIVE,1747_2.txt
NEGATIVE,1748_1.txt
NEGATIVE,1749_3.txt
NEGATIVE,1750_4.txt
NEGATIVE,1751_2.txt
NEGATIVE,175_1.txt
NEGATIVE,1752_1.txt
NEGATIVE,1753_1.txt
NEGATIVE,1754_3.txt
NEGATIVE,1755_3.txt
NEGATIVE,1756_1.txt
NEGATIVE,1757_1.txt
NEGATIVE,1758_1.txt
NEGATIVE,1759_4.txt
NEGATIVE,1760_1.txt
NEGATIVE,1761_1.txt
NEGATIVE,1762_1.txt
NEGATIVE,1763_1.txt
NEGATIVE,1764_2.txt
NEGATIVE,176_4.txt
NEGATIVE,1765_4.txt
NEGATIVE,1766_1.txt
NEGATIVE,1767_1.txt
NEGATIVE,1768_4.txt
NEGATIVE,1769_4.txt
NEGATIVE,1770_1.txt
NEGATIVE,1771_2.txt
NEGATIVE,177_1.txt
NEGATIVE,1772_2.txt
NEGATIVE,1773_3.txt
NEGATIVE,1774_3.txt
NEGATIVE,1775_4.txt
NEGATIVE,1776_1.txt
NEGATIVE,1777_3.txt
NEGATIVE,1778_3.txt
NEGATIVE,1779_1.txt
NEGATIVE,1780_1.txt
NEGATIVE,1781_4.txt
NEGATIVE,1782_4.txt
NEGATIVE,1783_2.txt
NEGATIVE,178_3.txt
NEGATIVE,1784_1.txt
NEGATIVE,1785_2.txt
NEGATIVE,1786_4.txt
NEGATIVE,1787_2.txt
NEGATIVE,1788_3.txt
NEGATIVE,1789_3.txt
NEGATIVE,1790_4.txt
NEGATIVE,1791_2.txt
NEGATIVE,1792_1.txt
NEGATIVE,1793_4.txt
NEGATIVE,179_3.txt
NEGATIVE,1794_4.txt
NEGATIVE,1795_2.txt
NEGATIVE,1796_2.txt
NEGATIVE,1797_4.txt
NEGATIVE,1798_1.txt
NEGATIVE,1799_3.txt
NEGATIVE,1800_2.txt
NEGATIVE,1801_4.txt
NEGATIVE,1802_2.txt
NEGATIVE,1803_4.txt
NEGATIVE,1804_2.txt
NEGATIVE,180_4.txt
NEGATIVE,1805_1.txt
NEGATIVE,1806_4.txt
NEGATIVE,1807_2.txt
NEGATIVE,1808_3.txt
NEGATIVE,1809_1.txt
NEGATIVE,1810_3.txt
NEGATIVE,1811_1.txt
NEGATIVE,1812_1.txt
NEGATIVE,181_2.txt
NEGATIVE,1813_1.txt
NEGATIVE,1814_1.txt
NEGATIVE,1815_2.txt
NEGATIVE,1816_1.txt
NEGATIVE,1817_3.txt
NEGATIVE,1818_1.txt
NEGATIVE,1819_2.txt
NEGATIVE,1820_4.txt
NEGATIVE,1821_4.txt
NEGATIVE,182_1.txt
NEGATIVE,1822_3.txt
NEGATIVE,1823_1.txt
NEGATIVE,1824_1.txt
NEGATIVE,1825_2.txt
NEGATIVE,1826_3.txt
NEGATIVE,1827_1.txt
NEGATIVE,1828_3.txt
NEGATIVE,1829_1.txt
NEGATIVE,1830_1.txt
NEGATIVE,1831_2.txt
NEGATIVE,1832_4.txt
NEGATIVE,1833_1.txt
NEGATIVE,183_3.txt
NEGATIVE,1834_3.txt
NEGATIVE,1835_2.txt
NEGATIVE,1836_2.txt
NEGATIVE,1837_2.txt
NEGATIVE,1838_2.txt
NEGATIVE,1839_1.txt
NEGATIVE,18_3.txt
NEGATIVE,1840_1.txt
NEGATIVE,1841_4.txt
NEGATIVE,1842_1.txt
NEGATIVE,184_2.txt
NEGATIVE,1843_1.txt
NEGATIVE,1844_3.txt
NEGATIVE,1845_4.txt
NEGATIVE,1846_3.txt
NEGATIVE,1847_3.txt
NEGATIVE,1848_3.txt
NEGATIVE,1849_1.txt
NEGATIVE,1850_1.txt
NEGATIVE,1851_1.txt
NEGATIVE,1852_2.txt
NEGATIVE,1853_1.txt
NEGATIVE,1854_2.txt
NEGATIVE,185_4.txt
NEGATIVE,1855_3.txt
NEGATIVE,1856_4.txt
NEGATIVE,1857_4.txt
NEGATIVE,1858_3.txt
NEGATIVE,1859_3.txt
NEGATIVE,1860_4.txt
NEGATIVE,1861_3.txt
NEGATIVE,186_1.txt
NEGATIVE,1862_1.txt
NEGATIVE,1863_1.txt
NEGATIVE,1864_1.txt
NEGATIVE,1865_3.txt
NEGATIVE,1866_2.txt
NEGATIVE,1867_2.txt
NEGATIVE,1868_1.txt
NEGATIVE,1869_2.txt
NEGATIVE,1870_1.txt
NEGATIVE,1871_4.txt
NEGATIVE,1872_1.txt
NEGATIVE,187_2.txt
NEGATIVE,1873_3.txt
NEGATIVE,1874_1.txt
NEGATIVE,1875_2.txt
NEGATIVE,1876_4.txt
NEGATIVE,1877_3.txt
NEGATIVE,1878_4.txt
NEGATIVE,1879_1.txt
NEGATIVE,1880_4.txt
NEGATIVE,1881_1.txt
NEGATIVE,188_1.txt
NEGATIVE,1882_1.txt
NEGATIVE,1883_1.txt
NEGATIVE,1884_3.txt
NEGATIVE,1885_1.txt
NEGATIVE,1886_1.txt
NEGATIVE,1887_2.txt
NEGATIVE,1888_4.txt
NEGATIVE,1889_1.txt
NEGATIVE,1890_2.txt
NEGATIVE,1891_3.txt
NEGATIVE,189_1.txt
NEGATIVE,1892_3.txt
NEGATIVE,1893_1.txt
NEGATIVE,1894_4.txt
NEGATIVE,1895_3.txt
NEGATIVE,1896_4.txt
NEGATIVE,1897_2.txt
NEGATIVE,1898_2.txt
NEGATIVE,1899_1.txt
NEGATIVE,1900_4.txt
NEGATIVE,1901_1.txt
NEGATIVE,190_1.txt
NEGATIVE,1902_4.txt
NEGATIVE,1903_1.txt
NEGATIVE,1904_1.txt
NEGATIVE,1905_1.txt
NEGATIVE,1906_1.txt
NEGATIVE,1907_2.txt
NEGATIVE,1908_3.txt
NEGATIVE,1909_1.txt
NEGATIVE,1910_1.txt
NEGATIVE,1911_3.txt
NEGATIVE,1912_4.txt
NEGATIVE,1913_3.txt
NEGATIVE,191_3.txt
NEGATIVE,1914_4.txt
NEGATIVE,1915_2.txt
NEGATIVE,1916_1.txt
NEGATIVE,1917_1.txt
NEGATIVE,1918_3.txt
NEGATIVE,1919_3.txt
NEGATIVE,1920_4.txt
NEGATIVE,1921_3.txt
NEGATIVE,1922_3.txt
NEGATIVE,192_2.txt
NEGATIVE,1923_4.txt
NEGATIVE,1924_4.txt
NEGATIVE,1925_1.txt
NEGATIVE,1926_3.txt
NEGATIVE,1927_2.txt
NEGATIVE,1928_1.txt
NEGATIVE,1929_4.txt
NEGATIVE,1930_4.txt
NEGATIVE,1931_1.txt
NEGATIVE,193_1.txt
NEGATIVE,1932_2.txt
NEGATIVE,1933_4.txt
NEGATIVE,1934_4.txt
NEGATIVE,1935_4.txt
NEGATIVE,1936_1.txt
NEGATIVE,1937_2.txt
NEGATIVE,1938_1.txt
NEGATIVE,1939_1.txt
NEGATIVE,1940_3.txt
NEGATIVE,1941_1.txt
NEGATIVE,194_1.txt
NEGATIVE,1942_2.txt
NEGATIVE,1943_4.txt
NEGATIVE,1944_1.txt
NEGATIVE,1945_3.txt
NEGATIVE,1946_2.txt
NEGATIVE,1947_1.txt
NEGATIVE,1948_1.txt
NEGATIVE,1949_1.txt
NEGATIVE,19_4.txt
NEGATIVE,1950_4.txt
NEGATIVE,1951_1.txt
NEGATIVE,1952_3.txt
NEGATIVE,1953_2.txt
NEGATIVE,1954_3.txt
NEGATIVE,195_4.txt
NEGATIVE,1955_1.txt
NEGATIVE,1956_3.txt
NEGATIVE,1957_2.txt
NEGATIVE,1958_4.txt
NEGATIVE,1959_4.txt
NEGATIVE,1960_1.txt
NEGATIVE,1961_4.txt
NEGATIVE,1962_2.txt
NEGATIVE,1963_4.txt
NEGATIVE,196_3.txt
NEGATIVE,1964_1.txt
NEGATIVE,1965_1.txt
NEGATIVE,1966_1.txt
NEGATIVE,1967_4.txt
NEGATIVE,1968_4.txt
NEGATIVE,1969_1.txt
NEGATIVE,1970_4.txt
NEGATIVE,1971_1.txt
NEGATIVE,1972_1.txt
NEGATIVE,1973_1.txt
NEGATIVE,197_3.txt
NEGATIVE,1974_4.txt
NEGATIVE,1975_1.txt
NEGATIVE,1976_1.txt
NEGATIVE,1977_1.txt
NEGATIVE,1978_1.txt
NEGATIVE,1979_2.txt
NEGATIVE,1980_4.txt
NEGATIVE,1981_2.txt
NEGATIVE,1982_1.txt
NEGATIVE,198_2.txt
NEGATIVE,1983_1.txt
NEGATIVE,1984_1.txt
NEGATIVE,1985_1.txt
NEGATIVE,1986_1.txt
NEGATIVE,1987_4.txt
NEGATIVE,1988_1.txt
NEGATIVE,1989_1.txt
NEGATIVE,1990_2.txt
NEGATIVE,1991_3.txt
NEGATIVE,199_1.txt
NEGATIVE,1992_2.txt
NEGATIVE,1993_4.txt
NEGATIVE,1994_2.txt
NEGATIVE,1995_1.txt
NEGATIVE,1996_3.txt
NEGATIVE,1997_2.txt
NEGATIVE,1998_4.txt
NEGATIVE,1999_3.txt
POSITIVE,0_9.txt
POSITIVE,10000_8.txt
POSITIVE,10001_10.txt
POSITIVE,10002_7.txt
POSITIVE,10003_8.txt
POSITIVE,10004_8.txt
POSITIVE,10005_7.txt
POSITIVE,10006_7.txt
POSITIVE,10007_7.txt
POSITIVE,10008_7.txt
POSITIVE,1000_8.txt
POSITIVE,10009_9.txt
POSITIVE,10010_7.txt
POSITIVE,10011_9.txt
POSITIVE,10012_8.txt
POSITIVE,10013_7.txt
POSITIVE,10014_8.txt
POSITIVE,10015_8.txt
POSITIVE,10016_8.txt
POSITIVE,10017_9.txt
POSITIVE,10018_8.txt
POSITIVE,1001_8.txt
POSITIVE,10019_8.txt
POSITIVE,10020_8.txt
POSITIVE,10021_8.txt
POSITIVE,10022_7.txt
POSITIVE,10023_9.txt
POSITIVE,10024_9.txt
POSITIVE,10025_9.txt
POSITIVE,10026_7.txt
POSITIVE,10027_7.txt
POSITIVE,1002_7.txt
POSITIVE,10028_10.txt
POSITIVE,10029_10.txt
POSITIVE,10030_10.txt
POSITIVE,1003_10.txt
POSITIVE,10031_10.txt
POSITIVE,10032_10.txt
POSITIVE,10033_10.txt
POSITIVE,10034_8.txt
POSITIVE,10035_9.txt
POSITIVE,10036_8.txt
POSITIVE,10037_9.txt
POSITIVE,10038_10.txt
POSITIVE,10039_10.txt
POSITIVE,10040_10.txt
POSITIVE,10041_10.txt
POSITIVE,10042_10.txt
POSITIVE,10043_10.txt
POSITIVE,10044_9.txt
POSITIVE,10045_10.txt
POSITIVE,10046_9.txt
POSITIVE,10047_10.txt
POSITIVE,1004_7.txt
POSITIVE,10048_10.txt
POSITIVE,10049_8.txt
POSITIVE,10050_10.txt
POSITIVE,1005_10.txt
POSITIVE,10051_10.txt
POSITIVE,10052_10.txt
POSITIVE,10053_8.txt
POSITIVE,10054_10.txt
POSITIVE,10055_7.txt
POSITIVE,10056_8.txt
POSITIVE,10057_9.txt
POSITIVE,10058_7.txt
POSITIVE,10059_10.txt
POSITIVE,10060_9.txt
POSITIVE,10061_8.txt
POSITIVE,10062_10.txt
POSITIVE,10063_9.txt
POSITIVE,10064_10.txt
POSITIVE,10065_9.txt
POSITIVE,10066_10.txt
POSITIVE,10067_9.txt
POSITIVE,10068_8.txt
POSITIVE,1006_8.txt
POSITIVE,10069_8.txt
POSITIVE,10070_9.txt
POSITIVE,1007_10.txt
POSITIVE,10071_9.txt
POSITIVE,10072_9.txt
POSITIVE,10073_10.txt
POSITIVE,10074_9.txt
POSITIVE,10075_9.txt
POSITIVE,10076_9.txt
POSITIVE,10077_10.txt
POSITIVE,10078_8.txt
POSITIVE,10079_8.txt
POSITIVE,100_7.txt
POSITIVE,10080_10.txt
POSITIVE,1008_10.txt
POSITIVE,10081_9.txt
POSITIVE,10082_10.txt
POSITIVE,10083_7.txt
POSITIVE,10084_10.txt
POSITIVE,10085_10.txt
POSITIVE,10086_7.txt
POSITIVE,10087_10.txt
POSITIVE,10088_10.txt
POSITIVE,10089_7.txt
POSITIVE,10090_8.txt
POSITIVE,10091_7.txt
POSITIVE,10092_8.txt
POSITIVE,10093_7.txt
POSITIVE,10094_7.txt
POSITIVE,10095_7.txt
POSITIVE,10096_7.txt
POSITIVE,10097_9.txt
POSITIVE,10098_10.txt
POSITIVE,1009_8.txt
POSITIVE,10099_10.txt
POSITIVE,10100_10.txt
POSITIVE,1010_10.txt
POSITIVE,10101_8.txt
POSITIVE,10102_7.txt
POSITIVE,10103_8.txt
POSITIVE,10104_10.txt
POSITIVE,10105_8.txt
POSITIVE,10106_8.txt
POSITIVE,10107_8.txt
POSITIVE,10108_10.txt
POSITIVE,10109_10.txt
POSITIVE,10110_10.txt
POSITIVE,1011_10.txt
POSITIVE,10111_7.txt
POSITIVE,10112_7.txt
POSITIVE,10113_10.txt
POSITIVE,10114_10.txt
POSITIVE,10115_10.txt
POSITIVE,10116_10.txt
POSITIVE,10117_8.txt
POSITIVE,10118_7.txt
POSITIVE,10119_7.txt
POSITIVE,10120_7.txt
POSITIVE,1012_10.txt
POSITIVE,10121_8.txt
POSITIVE,10122_7.txt
POSITIVE,10123_10.txt
POSITIVE,10124_8.txt
POSITIVE,10125_8.txt
POSITIVE,10126_10.txt
POSITIVE,10127_8.txt
POSITIVE,10128_9.txt
POSITIVE,10129_7.txt
POSITIVE,10130_10.txt
POSITIVE,10131_10.txt
POSITIVE,10132_9.txt
POSITIVE,10133_7.txt
POSITIVE,10134_7.txt
POSITIVE,10135_7.txt
POSITIVE,10136_7.txt
POSITIVE,10137_7.txt
POSITIVE,10138_8.txt
POSITIVE,10139_8.txt
POSITIVE,1013_9.txt
POSITIVE,10140_8.txt
POSITIVE,10141_9.txt
POSITIVE,10142_8.txt
POSITIVE,10143_8.txt
POSITIVE,10144_8.txt
POSITIVE,10145_8.txt
POSITIVE,10146_7.txt
POSITIVE,10147_10.txt
POSITIVE,10148_10.txt
POSITIVE,10149_9.txt
POSITIVE,1014_9.txt
POSITIVE,10150_9.txt
POSITIVE,1015_10.txt
